1557855351,1557851744,TPEECM,831620895,1557851709,TP527BC.529AB,532120896,1557851742,TPBBSHR,931520898,1557851467,TJKFETE,922121110,1557851723,TJ729A.B,831721103,1557851685,TPGHACT,1030420892,1557851739,TP6681,1023320880,1557851735,TPATHPC,1030121129,1557851727,TP760C.B.ACOV,924721125,
1557855352,1557851748,TPDL.DPEBY,800520546,1557851746,TPCTEBY,1006520548,1557851746,TPBZ.BYECM,812120550,1557851746,TP584BA.588DC,703420552,1557851717,TDBT-598WEK,00350,1557851715,TD770A.774,01240,1557851748,TD798B.A,00150,
1557855371,1557851755,TPFECM,831620895,1557851763,TP529CD.535A,532120896,1557851750,TPBDSHR,931520898,1557851467,TJKFETE,922121110,1557851764,TJ729C,831721103,1557851746,TPGHACT,1030420892,1557851746,TP6681,1023320880,1557851746,TPATHPC,1030121129,1557851746,TP760C.B.ACOV,924721125,
1557855371,1557851748,TPDL.DPEBY,800520546,1557851746,TPCTEBY,1006520548,1557851746,TPBZ.BYECM,812120550,1557851746,TP584BA.588DC,703420552,1557851717,TDBT-598WEK,00350,1557851715,TD770A.774,01240,1557851759,TD798D.C,00150,1557851753,TD806,00360,
1557855391,1557851754,TPFECM,831620895,1557851763,TP529CD.535A,532120896,1557851750,TPBDSHR,931520898,1557851781,TJ727A.B,831721103,1557851467,TJKFETE,922121110,1557851746,TPGHACT,1030420892,1557851782,TP664BA,1023320880,1557851780,TPAVKNB,1030121129,1557851789,TP750B.ALSQ,924721125,
1557855391,1557851781,TPDT.DVEBY,800520546,1557851746,TPCTEBY,1006520548,1557851780,TPPECM,812120550,1557851772,TP582BA.584C,703420552,1557851782,TDAC-ADBAC,703520509,1557851773,TD794,00150,1557851763,TD804,00360,
1557855411,1557851794,TP535B.C,532120896,1557851750,TPBDSHR,931520898,1557851793,TJ727C.D,831721103,1557851467,TJKFETE,922121110,1557851746,TPGHACT,1030420892,1557851803,TP660BA,1023320880,1557851791,TPAXKNB,1030121129,1557851790,TP750B.ALSQ,924721125,
1557855411,1557851807,TPDT.DVEBY,800520546,1557851807,TPCTEBY,1006520548,1557851780,TPPECM,812120550,1557851807,TP580,703420552,1557851799,TDAC-ADBAC,703520509,1557851773,TD794,00150,1557851763,TD804,00360,
1557855431,1557851813,TP535D.539A,532120896,1557851807,TPBDSHR,931520898,1557851819,TJJBETE_1,831721103,1557851467,TJKFETE,922121110,1557851815,TJ747D,636020374,1557851807,TPGHACT,1030420892,1557851807,TP660BA,1023320880,1557851816,TP700B.A,1030121129,1557851807,TP750B.ALSQ,924721125,
1557855431,1557851818,TP549B,800520546,1557851807,TPCTEBY,1006520548,1557851780,TPPECM,812120550,1557851821,TPAKCHP,703420552,1557851818,TPAG,803520554,1557851773,TD794,00150,1557851823,TD800,00360,
